VentaCodigo,FechaVenta,ClienteCodigo,ProductoCodigo,VendedorCodigo,SucursalCodigo,Canal,Cantidad,PrecioUnitario,CostoUnitario
VTA007512,2026-02-07,CLI0067,PROD0011,VEN002,SUC010,Web,2,865800,687400
VTA007513,2025-12-14,CLI0013,PROD0006,VEN006,SUC005,Presencial,10,281600,184800
VTA007514,2025-08-12,CLI0010,PROD0011,VEN002,SUC009,Telefónico,2,905600,685500
VTA007515,2026-06-25,CLI0081,PROD0040,VEN015,SUC002,Presencial,7,239800,151400
VTA007516,2025-07-08,CLI0003,PROD0012,VEN006,SUC006,Presencial,5,393300,277500
VTA007517,2025-12-30,CLI0068,PROD0032,VEN014,SUC006,Telefónico,8,313900,181600
VTA007518,2025-10-27,CLI0019,PROD0023,VEN016,SUC001,Telefónico,7,622000,406300
VTA007519,2025-05-24,CLI0089,PROD0031,VEN018,SUC003,Presencial,6,267300,199000
VTA007520,2025-10-28,CLI0001,PROD0048,VEN001,SUC003,Presencial,4,20000,12900
VTA007521,2026-07-04,CLI0010,PROD0016,VEN014,SUC003,Presencial,1,147800,109500
VTA007522,2025-06-26,CLI0093,PROD0022,VEN016,SUC003,Presencial,3,493300,310300
VTA007523,2025-01-22,CLI0022,PROD0048,VEN009,SUC004,Telefónico,7,21100,12900
VTA007524,2025-10-02,CLI0087,PROD0022,VEN005,SUC004,Presencial,4,534400,314800
VTA007525,2025-07-08,CLI0099,PROD0050,VEN016,SUC007,Web,10,254000,207800
VTA007526,2025-09-05,CLI0046,PROD0019,VEN014,SUC005,Presencial,9,635400,468900
VTA007527,2025-10-12,CLI0034,PROD0018,VEN009,SUC007,Presencial,1,196300,151300
VTA007528,2025-05-01,CLI0076,PROD0015,VEN019,SUC001,Web,7,162600,106800
VTA007529,2026-07-01,CLI0084,PROD0009,VEN020,SUC002,Presencial,1,863700,455800
VTA007530,2026-01-11,CLI0049,PROD0028,VEN006,SUC008,Presencial,1,457400,275900
VTA007531,2025-01-21,CLI0001,PROD0014,VEN016,SUC005,Presencial,12,62000,42400
VTA007532,2026-05-15,CLI0020,PROD0016,VEN008,SUC004,Presencial,6,140600,110900
VTA007533,2026-01-19,CLI0031,PROD0043,VEN015,SUC007,Web,7,428500,352100
VTA007534,2025-09-14,CLI0062,PROD0007,VEN005,SUC010,Web,9,554400,454300
VTA007535,2025-03-08,CLI0031,PROD0043,VEN008,SUC005,Presencial,1,486800,358900
VTA007536,2026-02-20,CLI0082,PROD0037,VEN004,SUC010,Web,3,255100,166100
VTA007537,2026-05-19,CLI0093,PROD0027,VEN001,SUC010,Presencial,1,100900,76000
VTA007538,2025-11-06,CLI0039,PROD0006,VEN014,SUC009,Web,4,267300,185000
VTA007539,2026-06-16,CLI0006,PROD0036,VEN019,SUC004,Telefónico,7,535600,317300
VTA007540,2026-04-17,CLI0026,PROD0021,VEN014,SUC009,Presencial,6,903200,666600
VTA007541,2026-07-22,CLI0052,PROD0036,VEN015,SUC004,Presencial,10,524800,322300
VTA007542,2026-03-04,CLI0070,PROD0005,VEN015,SUC006,Presencial,8,409400,308900
VTA007543,2025-02-13,CLI0071,PROD0008,VEN019,SUC005,Presencial,8,613600,386400
VTA007544,2025-02-15,CLI0091,PROD0040,VEN018,SUC004,Telefónico,11,228200,153400
VTA007545,2025-05-10,CLI0072,PROD0043,VEN018,SUC010,Presencial,11,448700,350000
VTA007546,2025-12-29,CLI0039,PROD0044,VEN020,SUC003,Presencial,8,775000,585900
VTA007547,2025-11-10,CLI0003,PROD0028,VEN011,SUC006,Presencial,2,445000,276700
VTA007548,2026-01-18,CLI0070,PROD0049,VEN020,SUC003,Telefónico,9,358200,247500
VTA007549,2026-02-04,CLI0036,PROD0001,VEN012,SUC004,Presencial,12,416200,247300
VTA007550,2025-07-08,CLI0084,PROD0022,VEN016,SUC010,Presencial,10,477000,322300
VTA007551,2026-07-27,CLI0087,PROD0039,VEN009,SUC010,Presencial,12,348800,211800
VTA007552,2025-06-20,CLI0026,PROD0004,VEN011,SUC008,Presencial,6,349800,291400
VTA007553,2025-07-01,CLI0003,PROD0001,VEN016,SUC003,Presencial,3,397600,251600
VTA007554,2026-01-19,CLI0001,PROD0044,VEN009,SUC004,Presencial,1,806800,583300
VTA007555,2025-12-22,CLI0058,PROD0042,VEN001,SUC004,Presencial,10,410000,286800
VTA007556,2025-02-03,CLI0098,PROD0013,VEN013,SUC009,Web,1,500300,402000
VTA007557,2026-05-10,CLI0035,PROD0027,VEN019,SUC007,Web,12,114900,75800
VTA007558,2025-02-18,CLI0054,PROD0044,VEN017,SUC001,Web,9,712300,598200
VTA007559,2026-06-27,CLI0078,PROD0024,VEN018,SUC003,Presencial,7,754400,582800
VTA007560,2026-03-07,CLI0051,PROD0017,VEN011,SUC004,Presencial,11,218400,149200
VTA007561,2025-01-19,CLI0025,PROD0039,VEN012,SUC002,Presencial,4,303100,210600
VTA007562,2026-06-29,CLI0034,PROD0022,VEN020,SUC010,Presencial,11,488400,324000
VTA007563,2026-01-15,CLI0036,PROD0028,VEN014,SUC010,Web,2,462300,279400
VTA007564,2025-06-25,CLI0065,PROD0015,VEN013,SUC009,Presencial,8,181600,111300
VTA007565,2025-11-09,CLI0060,PROD0023,VEN019,SUC007,Web,7,637300,411900
VTA007566,2026-07-20,CLI0059,PROD0035,VEN014,SUC010,Telefónico,6,718600,452600
VTA007567,2025-05-30,CLI0062,PROD0042,VEN011,SUC008,Presencial,4,395400,276300
VTA007568,2025-05-21,CLI0080,PROD0049,VEN003,SUC003,Presencial,10,341300,251600
VTA007569,2025-08-25,CLI0076,PROD0019,VEN017,SUC006,Presencial,6,678100,466100
VTA007570,2025-05-31,CLI0073,PROD0031,VEN018,SUC007,Telefónico,8,255300,203900
VTA007571,2025-08-07,CLI0048,PROD0022,VEN016,SUC010,Presencial,5,470600,319100
VTA007572,2025-09-03,CLI0016,PROD0025,VEN013,SUC003,Web,9,77700,59100
VTA007573,2025-03-25,CLI0006,PROD0003,VEN008,SUC006,Web,6,80700,60900
VTA007574,2026-04-21,CLI0008,PROD0021,VEN005,SUC006,Web,9,873800,652500
VTA007575,2025-11-24,CLI0092,PROD0018,VEN005,SUC006,Web,1,194000,148900
VTA007576,2025-12-20,CLI0009,PROD0049,VEN019,SUC002,Web,3,320000,242400
VTA007577,2025-10-20,CLI0076,PROD0028,VEN003,SUC001,Presencial,1,472000,272600
VTA007578,2026-04-05,CLI0033,PROD0010,VEN005,SUC004,Presencial,9,348900,227900
VTA007579,2025-12-11,CLI0002,PROD0043,VEN007,SUC002,Presencial,5,468800,353100
VTA007580,2025-08-05,CLI0024,PROD0005,VEN006,SUC003,Web,11,456600,301000
VTA007581,2025-07-08,CLI0095,PROD0034,VEN018,SUC008,Telefónico,7,513400,409800
VTA007582,2026-07-23,CLI0095,PROD0019,VEN020,SUC002,Web,3,715400,473600
VTA007583,2026-01-09,CLI0025,PROD0029,VEN017,SUC003,Telefónico,3,693700,421600
VTA007584,2025-01-23,CLI0022,PROD0016,VEN003,SUC004,Presencial,10,139000,111600
VTA007585,2026-07-04,CLI0074,PROD0031,VEN015,SUC001,Web,11,276100,201100
VTA007586,2025-02-22,CLI0077,PROD0010,VEN014,SUC006,Presencial,4,332900,231200
VTA007587,2025-06-30,CLI0051,PROD0015,VEN019,SUC007,Presencial,2,165600,109100
VTA007588,2025-01-01,CLI0072,PROD0046,VEN002,SUC004,Telefónico,4,562000,356600
VTA007589,2025-03-15,CLI0100,PROD0039,VEN001,SUC005,Presencial,12,339600,214400
VTA007590,2026-01-13,CLI0060,PROD0004,VEN003,SUC009,Web,10,378400,292200
VTA007591,2025-06-13,CLI0079,PROD0046,VEN012,SUC010,Telefónico,7,551400,356200
VTA007592,2025-01-05,CLI0014,PROD0028,VEN013,SUC007,Presencial,5,479900,274600
VTA007593,2025-06-16,CLI0080,PROD0027,VEN019,SUC004,Presencial,7,112000,75100
VTA007594,2025-02-01,CLI0093,PROD0035,VEN019,SUC005,Web,9,757600,459400
VTA007595,2025-08-14,CLI0023,PROD0022,VEN009,SUC010,Web,12,513400,309500
VTA007596,2025-01-09,CLI0031,PROD0035,VEN009,SUC002,Presencial,12,759000,451600
VTA007597,2025-04-07,CLI0005,PROD0002,VEN002,SUC004,Presencial,7,412400,241400
VTA007598,2026-07-25,CLI0093,PROD0047,VEN020,SUC010,Telefónico,10,443200,349200
VTA007599,2025-02-13,CLI0063,PROD0003,VEN015,SUC009,Presencial,8,87100,62100
VTA007600,2025-10-05,CLI0010,PROD0033,VEN013,SUC007,Presencial,12,258400,171800
VTA007601,2025-06-24,CLI0083,PROD0008,VEN016,SUC009,Presencial,3,652600,383500
VTA007602,2025-05-30,CLI0018,PROD0041,VEN010,SUC005,Telefónico,4,204200,139000
VTA007603,2025-04-18,CLI0059,PROD0048,VEN008,SUC001,Presencial,5,20600,13000
VTA007604,2025-12-05,CLI0016,PROD0007,VEN007,SUC005,Web,3,560700,458900
VTA007605,2026-01-19,CLI0027,PROD0049,VEN004,SUC008,Telefónico,3,363000,246200
VTA007606,2025-10-28,CLI0037,PROD0033,VEN008,SUC003,Presencial,5,242300,172100
VTA007607,2026-07-16,CLI0012,PROD0046,VEN004,SUC004,Web,2,590600,364000
VTA007608,2026-04-17,CLI0018,PROD0028,VEN007,SUC006,Telefónico,7,432100,280200
VTA007609,2025-10-11,CLI0086,PROD0032,VEN013,SUC004,Presencial,5,287700,182300
VTA007610,2026-05-30,CLI0058,PROD0003,VEN009,SUC007,Web,1,91200,59500
VTA007611,2026-06-15,CLI0011,PROD0028,VEN009,SUC010,Web,12,477100,277100
VTA007612,2026-02-11,CLI0032,PROD0045,VEN014,SUC004,Web,11,122500,94700
VTA007613,2025-01-31,CLI0079,PROD0049,VEN004,SUC005,Web,6,365300,252700
VTA007614,2026-07-07,CLI0012,PROD0013,VEN014,SUC003,Presencial,5,509400,390000
VTA007615,2025-02-22,CLI0032,PROD0018,VEN015,SUC003,Presencial,7,211800,146500
VTA007616,2025-11-21,CLI0080,PROD0024,VEN015,SUC001,Presencial,7,696800,592700
VTA007617,2025-08-31,CLI0053,PROD0036,VEN005,SUC007,Web,5,503100,313300
VTA007618,2025-03-23,CLI0020,PROD0040,VEN020,SUC006,Web,8,227700,152500
VTA007619,2025-01-05,CLI0086,PROD0030,VEN008,SUC001,Presencial,4,598700,455400
VTA007620,2025-02-11,CLI0017,PROD0005,VEN017,SUC008,Presencial,11,439200,301600
VTA007621,2026-07-16,CLI0007,PROD0033,VEN004,SUC007,Web,10,249100,169700
VTA007622,2026-04-04,CLI0005,PROD0021,VEN003,SUC003,Web,7,855200,651500
VTA007623,2026-04-23,CLI0036,PROD0022,VEN013,SUC004,Web,7,537000,313300
VTA007624,2025-11-05,CLI0070,PROD0050,VEN016,SUC009,Presencial,4,251500,203600
VTA007625,2025-01-30,CLI0080,PROD0026,VEN020,SUC006,Web,5,536400,376000
VTA007626,2025-12-11,CLI0078,PROD0042,VEN014,SUC009,Web,3,385000,280300
VTA007627,2025-08-15,CLI0047,PROD0018,VEN002,SUC001,Presencial,3,208200,152300
VTA007628,2025-04-04,CLI0039,PROD0008,VEN017,SUC008,Presencial,4,593600,387200
VTA007629,2025-09-30,CLI0089,PROD0036,VEN015,SUC010,Web,8,519200,315800
VTA007630,2026-03-17,CLI0026,PROD0034,VEN004,SUC005,Presencial,6,525300,408800
VTA007631,2025-03-18,CLI0063,PROD0001,VEN008,SUC001,Presencial,3,411600,247600
VTA007632,2025-06-21,CLI0016,PROD0015,VEN010,SUC008,Web,7,168800,110400
VTA007633,2026-04-20,CLI0004,PROD0040,VEN010,SUC003,Web,11,222500,149800
VTA007634,2025-08-01,CLI0047,PROD0016,VEN002,SUC008,Presencial,7,137000,110400
VTA007635,2025-04-02,CLI0095,PROD0019,VEN011,SUC009,Presencial,3,670500,468000
VTA007636,2025-10-24,CLI0078,PROD0048,VEN008,SUC006,Telefónico,6,20100,12700
VTA007637,2026-06-04,CLI0050,PROD0019,VEN020,SUC004,Telefónico,9,731400,466500
VTA007638,2026-02-05,CLI0013,PROD0032,VEN014,SUC004,Web,11,315600,180100
VTA007639,2026-03-15,CLI0041,PROD0041,VEN007,SUC002,Presencial,2,204100,143000
VTA007640,2026-04-13,CLI0065,PROD0016,VEN009,SUC004,Web,9,132900,112300
VTA007641,2025-11-13,CLI0059,PROD0045,VEN016,SUC007,Presencial,10,124200,93100
VTA007642,2026-01-21,CLI0067,PROD0037,VEN009,SUC007,Presencial,3,253200,164700
VTA007643,2026-07-23,CLI0039,PROD0044,VEN019,SUC003,Presencial,2,723800,579900
VTA007644,2025-01-15,CLI0054,PROD0042,VEN014,SUC005,Presencial,11,400200,285300
VTA007645,2025-11-29,CLI0065,PROD0007,VEN005,SUC005,Web,12,559200,466600
VTA007646,2025-05-10,CLI0081,PROD0033,VEN018,SUC003,Telefónico,2,246000,172600
VTA007647,2026-02-04,CLI0067,PROD0037,VEN009,SUC009,Presencial,1,257500,164800
VTA007648,2025-08-02,CLI0031,PROD0037,VEN003,SUC010,Web,8,228200,165600
VTA007649,2025-06-25,CLI0053,PROD0048,VEN018,SUC009,Web,1,20900,12900
VTA007650,2025-11-20,CLI0060,PROD0005,VEN008,SUC007,Presencial,1,440400,301300
VTA007651,2025-11-06,CLI0065,PROD0011,VEN011,SUC005,Presencial,3,821900,699100
VTA007652,2025-02-08,CLI0038,PROD0045,VEN018,SUC001,Presencial,6,126300,92000
VTA007653,2026-01-19,CLI0047,PROD0033,VEN019,SUC007,Telefónico,8,254300,174700
VTA007654,2025-03-30,CLI0071,PROD0016,VEN005,SUC003,Presencial,6,135000,108800
VTA007655,2026-06-27,CLI0046,PROD0026,VEN014,SUC004,Web,6,549600,379800
VTA007656,2026-03-03,CLI0021,PROD0020,VEN008,SUC008,Presencial,12,531400,414400
VTA007657,2026-05-06,CLI0024,PROD0028,VEN014,SUC009,Presencial,7,455200,271800
VTA007658,2025-03-03,CLI0058,PROD0029,VEN010,SUC008,Presencial,4,711300,430400
VTA007659,2026-01-11,CLI0059,PROD0033,VEN014,SUC004,Web,1,232100,170000
VTA007660,2026-06-30,CLI0022,PROD0045,VEN002,SUC009,Web,9,125000,90800
VTA007661,2025-05-27,CLI0046,PROD0010,VEN002,SUC002,Presencial,4,325300,228000
VTA007662,2025-01-06,CLI0051,PROD0027,VEN015,SUC006,Web,5,100700,77800
VTA007663,2025-07-18,CLI0053,PROD0042,VEN010,SUC005,Telefónico,3,393400,275400
VTA007664,2025-11-17,CLI0048,PROD0033,VEN010,SUC003,Web,5,261700,176200
VTA007665,2025-07-26,CLI0071,PROD0031,VEN005,SUC008,Presencial,5,250700,197700
VTA007666,2026-06-19,CLI0012,PROD0047,VEN008,SUC004,Presencial,1,405000,348900
VTA007667,2026-04-13,CLI0066,PROD0011,VEN014,SUC004,Web,2,836400,690900
VTA007668,2026-06-22,CLI0053,PROD0030,VEN014,SUC003,Telefónico,9,595900,438900
VTA007669,2025-06-27,CLI0007,PROD0050,VEN011,SUC001,Telefónico,4,288300,207700
VTA007670,2026-07-04,CLI0017,PROD0041,VEN012,SUC005,Presencial,2,214300,140800
VTA007671,2026-05-30,CLI0043,PROD0044,VEN016,SUC003,Web,2,783200,609200
VTA007672,2026-03-19,CLI0044,PROD0038,VEN014,SUC006,Presencial,11,101700,57800
VTA007673,2025-01-30,CLI0032,PROD0028,VEN010,SUC004,Presencial,9,429700,280700
VTA007674,2026-05-29,CLI0057,PROD0022,VEN009,SUC005,Web,8,462100,315900
VTA007675,2026-02-05,CLI0060,PROD0020,VEN020,SUC001,Telefónico,10,476000,404800
VTA007676,2025-08-21,CLI0087,PROD0043,VEN013,SUC007,Presencial,7,425100,352000
VTA007677,2026-04-29,CLI0066,PROD0007,VEN001,SUC009,Web,11,628400,467400
VTA007678,2025-02-28,CLI0069,PROD0031,VEN003,SUC009,Web,1,254300,200100
VTA007679,2025-03-18,CLI0057,PROD0020,VEN015,SUC005,Telefónico,7,491600,400400
VTA007680,2026-07-26,CLI0035,PROD0031,VEN012,SUC001,Presencial,1,273800,205700
VTA007681,2025-04-12,CLI0018,PROD0036,VEN018,SUC003,Presencial,10,547700,321200
VTA007682,2025-11-06,CLI0016,PROD0030,VEN014,SUC005,Presencial,1,582800,457400
VTA007683,2026-06-14,CLI0080,PROD0041,VEN015,SUC009,Presencial,11,203500,142300
VTA007684,2025-01-06,CLI0060,PROD0020,VEN007,SUC009,Presencial,2,483300,406100
VTA007685,2025-07-30,CLI0065,PROD0008,VEN002,SUC003,Presencial,7,663200,392300
VTA007686,2026-06-13,CLI0038,PROD0016,VEN008,SUC002,Presencial,1,137000,113700
VTA007687,2025-03-22,CLI0071,PROD0029,VEN003,SUC010,Web,5,653800,430100
VTA007688,2026-06-26,CLI0031,PROD0046,VEN002,SUC002,Presencial,11,535200,359200
VTA007689,2025-06-14,CLI0011,PROD0025,VEN001,SUC004,Telefónico,6,74000,61400
VTA007690,2025-10-06,CLI0024,PROD0043,VEN005,SUC004,Web,3,496500,356800
VTA007691,2026-07-06,CLI0071,PROD0007,VEN012,SUC003,Web,12,566800,445600
VTA007692,2025-08-20,CLI0034,PROD0031,VEN010,SUC006,Presencial,7,255100,198700
VTA007693,2026-02-09,CLI0076,PROD0050,VEN001,SUC001,Web,10,283700,208300
VTA007694,2026-04-06,CLI0046,PROD0023,VEN003,SUC006,Presencial,1,621200,402400
VTA007695,2025-11-13,CLI0089,PROD0032,VEN013,SUC007,Presencial,2,324100,183700
VTA007696,2025-09-11,CLI0062,PROD0031,VEN017,SUC001,Telefónico,2,271900,199500
VTA007697,2025-03-30,CLI0064,PROD0033,VEN009,SUC006,Presencial,7,257300,171800
VTA007698,2025-10-28,CLI0098,PROD0038,VEN019,SUC004,Presencial,8,94100,59400
VTA007699,2025-04-20,CLI0100,PROD0025,VEN004,SUC004,Presencial,7,69100,60800
VTA007700,2026-02-15,CLI0078,PROD0032,VEN013,SUC002,Presencial,2,295800,185700
VTA007701,2026-02-11,CLI0013,PROD0020,VEN017,SUC001,Web,8,504100,403000
VTA007702,2025-09-09,CLI0017,PROD0041,VEN005,SUC004,Web,3,203500,142500
VTA007703,2025-11-07,CLI0040,PROD0009,VEN002,SUC004,Presencial,4,803600,472300
VTA007704,2026-05-06,CLI0082,PROD0011,VEN002,SUC010,Telefónico,6,842600,667700
VTA007705,2026-05-26,CLI0032,PROD0046,VEN020,SUC009,Presencial,2,601600,356900
VTA007706,2025-03-05,CLI0006,PROD0013,VEN018,SUC004,Web,1,472200,402000
VTA007707,2025-05-08,CLI0015,PROD0020,VEN016,SUC002,Presencial,3,541700,404600
VTA007708,2025-12-17,CLI0048,PROD0046,VEN008,SUC004,Telefónico,3,544700,351000
VTA007709,2026-06-07,CLI0074,PROD0042,VEN017,SUC004,Presencial,10,401000,276800
VTA007710,2025-02-13,CLI0039,PROD0042,VEN018,SUC010,Presencial,1,380000,282400
VTA007711,2026-01-08,CLI0056,PROD0047,VEN013,SUC002,Web,6,416800,353500
VTA007712,2026-07-10,CLI0046,PROD0020,VEN012,SUC006,Web,10,536000,408500
VTA007713,2026-04-11,CLI0030,PROD0021,VEN007,SUC001,Presencial,6,899100,647700
VTA007714,2025-12-11,CLI0015,PROD0038,VEN015,SUC005,Presencial,11,94800,60300
VTA007715,2025-03-13,CLI0077,PROD0023,VEN014,SUC005,Presencial,8,568200,396500
VTA007716,2025-05-25,CLI0037,PROD0036,VEN008,SUC010,Presencial,8,495900,319600
VTA007717,2025-10-08,CLI0034,PROD0011,VEN015,SUC006,Web,10,831200,693300
VTA007718,2025-07-15,CLI0089,PROD0013,VEN004,SUC003,Web,11,512800,402500
VTA007719,2026-02-19,CLI0053,PROD0031,VEN017,SUC005,Presencial,4,286500,202200
VTA007720,2025-07-18,CLI0050,PROD0008,VEN001,SUC008,Presencial,9,649700,388800
VTA007721,2026-04-25,CLI0087,PROD0028,VEN007,SUC002,Web,5,481100,277300
VTA007722,2026-03-16,CLI0094,PROD0047,VEN016,SUC003,Presencial,2,431100,355300
VTA007723,2026-03-24,CLI0003,PROD0034,VEN001,SUC003,Presencial,11,552600,415000
VTA007724,2026-05-18,CLI0025,PROD0021,VEN008,SUC005,Presencial,7,892100,660800
VTA007725,2025-02-02,CLI0069,PROD0043,VEN003,SUC010,Presencial,7,449300,354900
VTA007726,2025-09-22,CLI0061,PROD0001,VEN014,SUC010,Presencial,12,385200,249400
VTA007727,2025-07-03,CLI0019,PROD0006,VEN008,SUC004,Presencial,3,263200,185800
VTA007728,2026-05-07,CLI0072,PROD0050,VEN019,SUC001,Presencial,2,250800,209500
VTA007729,2026-02-08,CLI0069,PROD0029,VEN020,SUC010,Web,5,660100,421100
VTA007730,2025-05-12,CLI0043,PROD0013,VEN013,SUC007,Presencial,2,536500,407400
VTA007731,2025-01-05,CLI0046,PROD0032,VEN005,SUC010,Presencial,6,282800,186200
VTA007732,2025-07-10,CLI0050,PROD0012,VEN018,SUC002,Presencial,8,444700,276500
VTA007733,2025-09-06,CLI0073,PROD0012,VEN013,SUC007,Telefónico,7,409500,283000
VTA007734,2026-07-31,CLI0011,PROD0004,VEN018,SUC003,Web,12,357300,291200
VTA007735,2026-05-23,CLI0039,PROD0032,VEN004,SUC007,Presencial,12,306100,181400
VTA007736,2025-11-04,CLI0028,PROD0042,VEN002,SUC002,Web,6,404400,279800
VTA007737,2025-01-20,CLI0004,PROD0029,VEN007,SUC005,Presencial,2,624700,433700
VTA007738,2025-06-17,CLI0100,PROD0028,VEN016,SUC005,Presencial,2,480800,268600
VTA007739,2026-02-13,CLI0042,PROD0001,VEN020,SUC010,Web,5,417100,246200
VTA007740,2026-03-12,CLI0016,PROD0009,VEN007,SUC008,Web,9,827600,467200
VTA007741,2025-06-05,CLI0024,PROD0013,VEN002,SUC008,Presencial,6,531400,398800
VTA007742,2026-03-25,CLI0014,PROD0029,VEN014,SUC008,Telefónico,2,670100,429700
VTA007743,2026-06-21,CLI0006,PROD0047,VEN008,SUC001,Presencial,12,455600,362500
VTA007744,2025-03-26,CLI0053,PROD0016,VEN017,SUC001,Telefónico,7,154300,112500
VTA007745,2026-07-17,CLI0028,PROD0041,VEN013,SUC004,Presencial,11,215900,139300
VTA007746,2026-05-24,CLI0016,PROD0031,VEN014,SUC003,Telefónico,10,252300,199100
VTA007747,2025-06-15,CLI0039,PROD0009,VEN001,SUC003,Presencial,6,824500,467200
VTA007748,2025-07-17,CLI0099,PROD0009,VEN011,SUC008,Web,12,867300,474800
VTA007749,2025-01-16,CLI0079,PROD0021,VEN014,SUC005,Web,5,818100,679500
VTA007750,2025-03-31,CLI0009,PROD0022,VEN002,SUC002,Presencial,1,507900,318500
VTA007751,2025-09-24,CLI0018,PROD0034,VEN014,SUC007,Presencial,8,597400,407100
VTA007752,2025-11-07,CLI0051,PROD0009,VEN016,SUC003,Presencial,5,804000,461000
VTA007753,2025-03-06,CLI0076,PROD0037,VEN008,SUC006,Presencial,4,260000,163400
VTA007754,2025-05-13,CLI0025,PROD0011,VEN012,SUC007,Presencial,2,852300,695500
VTA007755,2025-05-22,CLI0076,PROD0045,VEN008,SUC001,Web,6,118800,93700
VTA007756,2025-09-25,CLI0032,PROD0007,VEN002,SUC002,Telefónico,7,545500,453600
VTA007757,2025-01-29,CLI0009,PROD0010,VEN017,SUC004,Telefónico,8,302200,231300
VTA007758,2025-01-28,CLI0041,PROD0044,VEN002,SUC007,Presencial,5,750900,597600
VTA007759,2026-01-08,CLI0026,PROD0030,VEN019,SUC007,Presencial,6,596900,441900
VTA007760,2025-07-15,CLI0024,PROD0018,VEN012,SUC004,Web,1,191100,149000
VTA007761,2025-07-22,CLI0084,PROD0018,VEN007,SUC007,Web,2,197700,148600
VTA007762,2025-06-01,CLI0080,PROD0028,VEN018,SUC003,Telefónico,7,471400,276500
VTA007763,2026-04-18,CLI0055,PROD0012,VEN008,SUC007,Presencial,11,393300,289800
VTA007764,2025-07-26,CLI0071,PROD0039,VEN013,SUC006,Web,9,326600,217000
VTA007765,2025-04-22,CLI0082,PROD0015,VEN004,SUC007,Presencial,10,164600,110600
VTA007766,2025-11-14,CLI0061,PROD0031,VEN015,SUC005,Web,9,288900,201600
VTA007767,2025-03-28,CLI0040,PROD0009,VEN013,SUC006,Telefónico,2,777200,466200
VTA007768,2025-10-14,CLI0053,PROD0018,VEN018,SUC001,Presencial,5,196600,146300
VTA007769,2025-11-19,CLI0093,PROD0021,VEN013,SUC001,Presencial,9,895500,663100
VTA007770,2026-01-29,CLI0023,PROD0025,VEN002,SUC004,Telefónico,6,71500,58800
VTA007771,2026-03-09,CLI0035,PROD0039,VEN004,SUC001,Telefónico,3,327800,213500
VTA007772,2026-06-09,CLI0001,PROD0035,VEN015,SUC008,Web,11,764000,448400
VTA007773,2026-04-23,CLI0040,PROD0046,VEN006,SUC009,Telefónico,1,539100,354500
VTA007774,2025-06-30,CLI0051,PROD0034,VEN018,SUC004,Presencial,1,545800,411200
VTA007775,2025-07-02,CLI0060,PROD0031,VEN015,SUC001,Web,12,285000,203500
VTA007776,2025-02-27,CLI0046,PROD0038,VEN019,SUC001,Presencial,11,89100,57700
VTA007777,2025-05-30,CLI0089,PROD0048,VEN005,SUC006,Presencial,11,20700,13200
VTA007778,2025-10-24,CLI0056,PROD0049,VEN012,SUC009,Web,6,344300,253100
VTA007779,2025-12-19,CLI0039,PROD0016,VEN013,SUC003,Web,4,152500,109200
VTA007780,2025-07-12,CLI0054,PROD0007,VEN020,SUC009,Web,9,559100,461200
VTA007781,2026-05-23,CLI0072,PROD0048,VEN005,SUC010,Web,1,20300,13100
VTA007782,2025-04-17,CLI0089,PROD0012,VEN008,SUC008,Presencial,12,424600,286500
VTA007783,2025-07-07,CLI0036,PROD0019,VEN009,SUC008,Telefónico,8,670400,461700
VTA007784,2025-01-13,CLI0012,PROD0040,VEN017,SUC008,Telefónico,3,214900,152600
VTA007785,2025-10-09,CLI0001,PROD0035,VEN003,SUC003,Presencial,12,676200,448600
VTA007786,2026-01-02,CLI0036,PROD0015,VEN001,SUC002,Presencial,6,162600,108800
VTA007787,2026-07-18,CLI0046,PROD0020,VEN002,SUC002,Presencial,9,527500,415400
VTA007788,2025-03-28,CLI0049,PROD0040,VEN020,SUC001,Web,8,207200,151100
VTA007789,2025-06-25,CLI0035,PROD0001,VEN015,SUC004,Telefónico,1,389400,245300
VTA007790,2025-12-29,CLI0043,PROD0043,VEN009,SUC001,Web,5,424800,351600
VTA007791,2026-02-01,CLI0095,PROD0043,VEN003,SUC006,Web,9,464300,363000
VTA007792,2025-11-15,CLI0060,PROD0007,VEN017,SUC002,Presencial,2,557600,466100
VTA007793,2025-10-12,CLI0090,PROD0018,VEN003,SUC008,Presencial,3,199000,151700
VTA007794,2025-01-25,CLI0086,PROD0003,VEN006,SUC002,Web,7,86600,60900
VTA007795,2026-03-16,CLI0040,PROD0029,VEN008,SUC008,Presencial,10,663100,427600
VTA007796,2025-10-26,CLI0018,PROD0042,VEN005,SUC010,Web,12,380000,275200
VTA007797,2026-03-09,CLI0074,PROD0039,VEN020,SUC002,Web,1,338800,218600
VTA007798,2025-02-14,CLI0077,PROD0038,VEN005,SUC001,Web,11,91300,59600
